(52.45587, 44.665405, 42.75714)
(104.75763, 103.37836, 78.71265)
(89.341125, 68.321106, 50.656067)
(53.89557, 69.27405, 44.507385)
(79.33862, 35.45056, 52.995056)
(94.64911, 82.38574, 64.45764)
(32.01709, 26.991455, 23.590454)
(152.13202, 122.61847, 25.944153)
(90.30597, 86.978455, 96.257385)
(86.947815, 69.7702, 17.337708)
(166.12762, 130.76135, 34.63275)
(84.307434, 69.03485, 53.343445)
(72.32208, 73.06073, 73.48871)
(121.54016, 78.32202, 74.35181)
(69.33734, 54.51996, 44.893555)
(115.79346, 111.309814, 107.48602)
(160.55402, 103.4942, 75.304565)
(166.36511, 98.35419, 178.95502)
(24.050964, 20.887268, 27.180115)
(37.26001, 70.77954, 103.66681)
(157.39343, 165.65094, 168.50421)
(21.683777, 24.620789, 19.332214)
(72.12976, 46.958862, 29.284363)
(113.078735, 80.92859, 43.320618)
(84.4986, 104.518616, 95.49548)
(46.904053, 38.098938, 28.391907)
(102.62616, 65.19629, 48.127197)
(94.81909, 104.9668, 93.8197)
(79.843445, 81.90466, 83.95154)
(14.939148, 30.242004, 30.907227)
(131.52142, 106.899536, 62.535522)
(161.37335, 117.82782, 114.6297)
(49.387207, 35.946167, 31.759277)
(101.41809, 88.23425, 72.87201)
(54.72815, 34.77002, 20.507568)
(80.38159, 26.158508, 20.585022)
(42.68335, 36.69568, 33.44519)
(75.01495, 65.60651, 36.76593)
(26.263245, 39.491943, 34.92279)
(82.15466, 48.56134, 68.03528)
(27.266357, 22.317932, 29.186707)
(68.67169, 73.58197, 85.325195)
(78.12726, 63.909058, 49.28949)
(110.564026, 82.41016, 32.53058)
(86.44116, 26.410828, 22.66748)
(139.0437, 116.929565, 38.71277)
(96.3916, 91.92316, 88.06006)
(122.58307, 93.39844, 33.196594)
(130.30902, 100.606995, 34.1167)
(29.357239, 71.48474, 85.736694)
(119.39044, 106.13898, 98.04584)
(96.57849, 66.26532, 46.151917)
(70.72931, 79.059265, 68.34119)
(92.415955, 81.678894, 55.437744)
(137.9743, 38.28485, 25.933044)
(46.812195, 29.486145, 31.686401)
(130.03644, 96.14526, 21.019653)
(96.04614, 63.47522, 57.008057)
(221.95105, 150.07758, 48.99939)
(111.73413, 99.45953, 99.381226)
(134.23682, 134.26874, 134.28723)
(71.095825, 49.320374, 37.468628)
(12.3046875, 36.914062, 44.41223)
(96.03168, 85.877014, 76.0874)
(110.66571, 86.993225, 17.754517)
(73.799866, 62.94098, 55.204285)
(36.25708, 29.521667, 23.282776)
(20.47992, 19.373047, 37.90747)
(44.796997, 32.54126, 28.749573)
(34.433228, 26.494202, 23.88556)
(88.31799, 87.05115, 68.95038)
(125.16376, 90.91498, 84.04639)
(137.36377, 101.08252, 87.26672)
(107.01135, 108.09216, 71.80371)
(120.30957, 106.269226, 95.51929)
(55.258972, 38.84143, 60.58539)
(126.7359, 23.898071, 62.39972)
(50.25775, 46.487427, 35.113586)
(49.468445, 75.09912, 76.52319)
(57.66028, 46.035706, 35.529663)
(222.40332, 175.95569, 40.190186)
(91.09003, 95.618774, 88.16052)
(72.56329, 50.08789, 35.539124)
(62.923096, 35.901917, 65.36847)
(25.210815, 24.130005, 39.96924)
(169.43365, 82.02142, 76.65192)
(39.35382, 32.27478, 30.248596)
(221.67773, 155.29742, 62.356262)
(73.45441, 64.141785, 53.513123)
(107.69623, 86.87506, 82.16687)
(89.777405, 92.83533, 91.0921)
(24.501465, 20.173157, 17.105103)
(49.178223, 28.976929, 44.102417)
(151.04602, 132.24805, 116.72046)
(53.76581, 53.81134, 39.515015)
(125.85266, 95.17877, 92.98364)
(155.7367, 126.135376, 26.587463)
(47.247864, 35.85962, 27.968994)
(81.71161, 43.44397, 61.44232)
(43.008423, 39.43457, 36.0047)
(78.11981, 79.83026, 70.34381)
(92.405396, 56.551147, 28.401917)
(143.02106, 48.492126, 20.444275)
(100.555115, 74.73834, 61.885193)
(136.61713, 107.594055, 25.485596)
(109.02423, 99.60486, 93.14874)
(22.294495, 26.748352, 25.247742)
(73.64807, 67.27515, 55.359375)
(68.327576, 49.604736, 36.404114)
(74.26886, 82.61102, 85.29724)
(103.01013, 79.916626, 13.262573)
(74.197876, 81.09717, 99.76898)
(129.31055, 68.68457, 33.945984)
